SYSCALL(args) 		 = return
sigaction(0x14, 0x7FFF5FBFF340, 0x7FFF5FBFF370)		 = 0 0
sigprocmask(0x3, 0x7FFF5FBFF3AC, 0x0)		 = 0x0 0
geteuid(0x0, 0x10023752, 0x100237080)		 = 0 0
getegid(0x0, 0x10023752, 0x0)		 = 0 0
getuid(0x0, 0x10023E97, 0x10022EF20)		 = 0 0
geteuid(0x0, 0x10023E97, 0x0)		 = 0 0
getgid(0x0, 0x10023E97, 0x0)		 = 0 0
getegid(0x0, 0x10023E97, 0x0)		 = 0 0
getrlimit(0x1008, 0x7FFF5FBFF190, 0x7FFF8566F80C)		 = 0 0
open_nocancel("/tmp/foo.rb20110611-48865-9hg97e-0\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/tmp/foo.rb20110611-48865-9hg97e-0\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFF120, 0x7FFF5FBFF1EC)		 = 0 0
read_nocancel(0x4, "require 'rubygems'\nrequire 'nokogiri'\n\0", 0x1000)		 = 38 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems.rb\0", 0x7FFF5FBFEAC0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFEAE0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems.rb\0", 0x7FFF5FBFEAE0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFEB00, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems.rb\0", 0x0, 0x10023FB40)		 = 4 0
fstat64(0x4, 0x7FFF5FBFE930, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFDD40, 0x7FFF5FBFDE0C)		 = 0 0
read_nocancel(0x4, "# -*- ruby -*-\n#--\n# Copyright 2006 by Chad Fowler, Rich Kilmer, Jim Weirich and others.\n# All rights reserved.\n# See LICENSE.txt for permissions.\n#++\n\nmodule Gem\n  QUICKLOADER_SUCKAGE = RUBY_VERSION =~ /^1\\.9\\.1/\n  GEM_PRELUDE_SUCKAGE = RUBY_VERSION =~ /^", 0x1000)		 = 4096 0
read_nocancel(0x4, "erwise unable to activate.\n\n  class LoadError < ::LoadError\n    # Name of gem\n    attr_accessor :name\n\n    # Version requirement of gem\n    attr_accessor :requirement\n  end\n\n  # :stopdoc:\n\n  RubyGemsVersion = VERSION\n\n  RbConfigPriorities = %w[\n    EXEEXT ", 0x1000)		 = 4096 0
read_nocancel(0x4, ".conflicts\n    unless conf.empty? then\n      why = conf.map { |act,con|\n        \"#{act.full_name} conflicts with #{con.join(\", \")}\"\n      }.join \", \"\n\n      # TODO: improve message by saying who activated `con`\n\n      raise LoadError, \"Unable to activate #", 0x1000)		 = 4096 0
read_nocancel(0x4, ".gemrc'\n  end\n\n  ##\n  # The standard configuration object for gems.\n\n  def self.configuration\n    @configuration ||= Gem::ConfigFile.new []\n  end\n\n  ##\n  # Use the given configuration object (which implements the ConfigFile\n  # protocol) as the standard co", 0x1000)		 = 4096 0
read_nocancel(0x4, "s +data+.\n\n  def self.gzip(data)\n    require 'stringio'\n    require 'zlib'\n    zipped = StringIO.new\n\n    Zlib::GzipWriter.wrap zipped do |io| io.write data end\n\n    zipped.string\n  end\n\n  ##\n  # A Zlib::Inflate#inflate wrapper\n\n  def self.inflate(data)\n  ", 0x1000)		 = 4096 0
read_nocancel(0x4, "he gem's files will be removed and the install will be aborted.\n\n  def self.post_build(&hook)\n    @post_build_hooks << hook\n  end\n\n  ##\n  # Adds a post-install hook that will be passed an Gem::Installer instance\n  # when Gem::Installer#install is called\n\n ", 0x1000)		 = 4096 0
read_nocancel(0x4, "by executable contain spaces.\n      @ruby.sub!(/.*\\s.*/m, '\"\\&\"')\n    end\n\n    @ruby\n  end\n\n  def self.latest_spec_for name\n    dependency  = Gem::Dependency.new name\n    fetcher     = Gem::SpecFetcher.fetcher\n    spec_tuples = fetcher.find_matching depend", 0x1000)		 = 4096 0
read_nocancel(0x4, "paths\n    set_home(home) if home\n    set_paths(paths.join(File::PATH_SEPARATOR)) if paths\n  end\n\n  ##\n  # The home directory for the user.\n\n  def self.user_home\n    @user_home ||= find_home\n  end\n\n  ##\n  # Is this a windows platform?\n\n  def self.win_platfo", 0x1000)		 = 4096 0
read_nocancel(0x4, "e to test out changes\n  # that haven't been installed yet.  Now RubyGems defers to -I and the\n  # RUBYLIB environment variable to skip activation of a gem.\n  #\n  # Example:\n  #\n  #   GEM_SKIP=libA:libB ruby -I../libA -I../libB ./mycode.rb\n\n  def gem(gem_na", 0x1000)		 = 1708 0
read_nocancel(0x4, "r.join ':'}:Warning: \" \\\n    \"RbConfig.datadir is deprecated and will be removed on or after \" \\\n    \"August 2011.  \" \\\n    \"Use Gem::datadir.\"\n\n  require 'rbconfig/datadir'\n\n  Gem.datadir(package_name) ||\n    File.join(Gem::ConfigMap[:datadir], package_na", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/defaults.rb\0", 0x7FFF5FBFE150, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/defaults.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFE170, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/defaults.rb\0", 0x7FFF5FBFE170, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/defaults.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFE190, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/defaults.rb\0", 0x0, 0x1002770E0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFDFC0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/defaults.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/defaults.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFD3D0, 0x7FFF5FBFD49C)		 = 0 0
read_nocancel(0x4, "module Gem\n\n  @post_install_hooks   ||= []\n  @post_uninstall_hooks ||= []\n  @pre_uninstall_hooks  ||= []\n  @pre_install_hooks    ||= []\n\n  ##\n  # An Array of the default sources that come with RubyGems\n\n  def self.default_sources\n    %w[http://rubygems.org", 0x1000)		 = 2202 0
read_nocancel(0x4, "# Path for gems in the user's home directory\n\n  def self.user_dir\n    File.join Gem.user_home, '.gem', ruby_engine, ConfigMap[:ruby_version]\n  end\n\n  ##\n  # Default gem load path\n\n  def self.default_path\n    if File.exist? Gem.user_home then\n      [user_di", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency_list.rb\0", 0x7FFF5FBFE130, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency_list.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFE150, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency_list.rb\0", 0x7FFF5FBFE150, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency_list.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFE170, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency_list.rb\0", 0x0, 0x10027B970)		 = 4 0
fstat64(0x4, 0x7FFF5FBFDFA0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency_list.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency_list.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFD3B0, 0x7FFF5FBFD47C)		 = 0 0
read_nocancel(0x4, "#--\n# Copyright 2006 by Chad Fowler, Rich Kilmer, Jim Weirich and others.\n# All rights reserved.\n# See LICENSE.txt for permissions.\n#++\n\nrequire 'tsort'\n\n##\n# Gem::DependencyList is used for installing and uninstalling gems in the\n# correct order to avoid ", 0x1000)		 = 4096 0
read_nocancel(0x4, "cy list\n\n  def remove_by_name(full_name)\n    @specs.delete_if { |spec| spec.full_name == full_name }\n  end\n\n  ##\n  # Return a hash of predecessors.  <tt>result[spec]</tt> is an Array of\n  # gemspecs that have a dependency satisfied by the named gemspec.\n\n ", 0x1000)		 = 1346 0
mmap(0x0, 0xB0000, 0x3, 0x1002, 0x3000000, 0x100000001)		 = 0x462000 0
read_nocancel(0x4, "cs.find { |spec| spec.full_name == full_name }\n  end\n\n  def inspect # :nodoc:\n    \"#<%s:0x%x %p>\" % [self.class, object_id, map { |s| s.full_name }]\n  end\n\n  ##\n  # Are all the dependencies in the list satisfied?\n\n  def ok?\n    why_not_ok?(:quick).empty?\n ", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/tsort.rb\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/tsort.bundle\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/i686-darwin10.7.0/tsort.rb\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/i686-darwin10.7.0/tsort.bundle\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/tsort.rb\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/tsort.bundle\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/1.8/tsort.rb\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/1.8/tsort.bundle\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/1.8/i686-darwin10.7.0/tsort.rb\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/1.8/i686-darwin10.7.0/tsort.bundle\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/tsort.rb\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/tsort.bundle\0", 0x7FFF5FBFD7C0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/1.8/tsort.rb\0", 0x7FFF5FBFD7C0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/1.8/tsort.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFD7E0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/tsort.rb\0", 0x7FFF5FBFD7E0, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/i686-darwin10.7.0/tsort.rb\0", 0x7FFF5FBFD7E0, 0x0)		 = -1 Err#2
read_nocancel(0x4, "rent ages.\n  #\n  # 'input' can be anything that YAML.load() accepts: String or IO.\n\n  def self.from_yaml(input)\n    input = normalize_yaml_input input\n    spec = YAML.load input\n\n    if spec && spec.class == FalseClass then\n      raise Gem::EndOfYAMLExcept", 0x1000)		 = 4096 0
read_nocancel(0x4, "om then\n      raise Gem::Exception, \"spec #{full_name} is not from an installed gem\"\n    end\n\n    File.expand_path File.dirname(File.dirname(@loaded_from))\n  end\n\n  ##\n  # Checks if this specification meets the requirement of +dependency+.\n\n  def satisfies", 0x1000)		 = 4096 0
read_nocancel(0x4, "ion then\"\n    result << \"    s.specification_version = #{specification_version}\"\n    result << nil\n\n    result << \"    if Gem::Version.new(Gem::VERSION) >= Gem::Version.new('1.2.0') then\"\n\n    dependencies.each do |dep|\n      req = dep.requirements_list.in", 0x1000)		 = 4096 0
read_nocancel(0x4, "icationException,\n            '\"FIXME\" or \"TODO\" is not a summary'\n    end\n\n    if homepage and not homepage.empty? and\n       homepage !~ /\\A[a-z][a-z\\d+.-]*:/i then\n      raise Gem::InvalidSpecificationException,\n            \"\\\"#{homepage}\\\" is not a URI", 0x1000)		 = 4096 0
read_nocancel(0x4, "tform.new(#{obj.to_a.inspect})\"\n    when Gem::Requirement  then \"Gem::Requirement.new(#{obj.to_s.inspect})\"\n    else raise Gem::Exception, \"ruby_code case not handled: #{obj.class}\"\n    end\n  end\n\n  private :ruby_code\n\n  # :section: Required gemspec attrib", 0x1000)		 = 4096 0
read_nocancel(0x4, "t_install_message, nil\n\n  ##\n  # :attr_accessor: authors\n  #\n  # The list of author names who wrote this gem.\n  #\n  # If you are providing multiple authors and multiple emails they should be\n  # in the same order such that:\n  #\n  #   Hash[*spec.authors.zip", 0x1000)		 = 4096 0
read_nocancel(0x4, " do |value|\n    @required_rubygems_version = Gem::Requirement.create(value)\n  end\n\n  overwrite_accessor :date= do |date|\n    # We want to end up with a Time object with one-day resolution.\n    # This is the cleanest, most-readable, faster-than-using-Date\n ", 0x1000)		 = 2946 0
read_nocancel(0x4, "lt value for date\n    @date\n  end\n\n  overwrite_accessor :summary= do |str|\n    @summary = if str then\n                 str.strip.\n                 gsub(/(\\w-)\\n[ \\t]*(\\w)/, '\\1\\2').\n                 gsub(/\\n[ \\t]*/, \" \")\n               end\n  end\n\n  overwri", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/version.rb\0", 0x7FFF5FBF7620, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/version.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF7640, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/version.rb\0", 0x7FFF5FBF7640, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/version.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF7660, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/version.rb\0", 0x0, 0x1002C7F90)		 = 4 0
fstat64(0x4, 0x7FFF5FBF7490, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/version.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/version.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBF68A0, 0x7FFF5FBF696C)		 = 0 0
read_nocancel(0x4, "##\n# The Version class processes string versions into comparable\n# values. A version string should normally be a series of numbers\n# separated by periods. Each part (digits separated by periods) is\n# considered its own number, and these are used for sortin", 0x1000)		 = 4096 0
read_nocancel(0x4, "> now returns the value pushed (it used it\n#                 return nil).\n# Version 1.1.1:: Fixed a bug in the linked list implementation.\n# Version 1.1.2:: Fixed a bug introduced in the last fix.\n#\n# Client A needs a stack with basic push/pop capability. ", 0x1000)		 = 4096 0
read_nocancel(0x4, "format. It's a string for backwards (RubyGems\n  # 1.3.5 and earlier) compatibility.\n\n  def marshal_load array\n    initialize array[0]\n  end\n\n  ##\n  # A version is considered a prerelease if it contains a letter.\n\n  def prerelease?\n    @prerelease ||= @vers", 0x1000)		 = 2050 0
read_nocancel(0x4, "through marshal_load.\n\n    @segments ||= @version.scan(/[0-9]+|[a-z]+/i).map do |s|\n      /^\\d+$/ =~ s ? s.to_i : s\n    end\n  end\n\n  ##\n  # A recommended version for use with a ~> Requirement.\n\n  def spermy_recommendation\n    segments = self.segments.dup\n\n", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/requirement.rb\0", 0x7FFF5FBF7600, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/requirement.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF7620, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/requirement.rb\0", 0x7FFF5FBF7620, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/requirement.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF7640, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/requirement.rb\0", 0x0, 0x1002D5250)		 = 4 0
fstat64(0x4, 0x7FFF5FBF7470, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/requirement.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/requirement.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBF6880, 0x7FFF5FBF694C)		 = 0 0
read_nocancel(0x4, "require \"rubygems/version\"\n\n##\n# A Requirement is a set of one or more version restrictions. It supports a\n# few (<tt>=, !=, >, <, >=, <=, ~></tt>) different restriction operators.\n\nclass Gem::Requirement\n  include Comparable\n\n  OPS = { #:nodoc:\n    \"=\"  =", 0x1000)		 = 3830 0
read_nocancel(0x4, "lient code.\n  #\n  # If the input is \"weird\", the default version requirement is\n  # returned.\n\n  def self.create input\n    case input\n    when Gem::Requirement then\n      input\n    when Gem::Version, Array then\n      new input\n    else\n      if input.respo", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/version.rb\0", 0x7FFF5FBF6270, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/version.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF6290, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/platform.rb\0", 0x7FFF5FBF75E0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/platform.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF7600, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/platform.rb\0", 0x7FFF5FBF7600, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/platform.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF7620, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/platform.rb\0", 0x0, 0x1002DE270)		 = 4 0
fstat64(0x4, 0x7FFF5FBF7450, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/platform.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/platform.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBF6860, 0x7FFF5FBF692C)		 = 0 0
read_nocancel(0x4, "##\n# Available list of platforms for targeting Gem installations.\n\nclass Gem::Platform\n\n  @local = nil\n\n  attr_accessor :cpu\n\n  attr_accessor :os\n\n  attr_accessor :version\n\n  def self.local\n    arch = Gem::ConfigMap[:arch]\n    arch = \"#{arch}_60\" if arch =", 0x1000)		 = 4096 0
read_nocancel(0x4, " to a Gem::Platform first.  See #=== for matching rules.\n\n  def =~(other)\n    case other\n    when Gem::Platform then # nop\n    when String then\n      # This data is from http://gems.rubyforge.org/gems/yaml on 19 Aug 2007\n      other = case other\n          ", 0x1000)		 = 1414 0
read_nocancel(0x4, "            when /sparc-solaris2.8/     then ['sparc',     'solaris', '2.8' ]\n              when /universal-darwin(\\d)/ then ['universal', 'darwin',  $1    ]\n              else                             other\n              end\n\n      other = Gem::Platfor", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
access("/etc/localtime\0", 0x4, 0x0)		 = 0 0
open_nocancel("/etc/localtime\0", 0x0, 0x0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF42F0, 0x0)		 = 0 0
read_nocancel(0x4, "TZif\0", 0x2A64)		 = 1017 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_tokenizer.rb\0", 0x7FFF5FBFB450, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_tokenizer.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB470, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_tokenizer.rb\0", 0x7FFF5FBFB470, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_tokenizer.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB490, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_tokenizer.rb\0", 0x0, 0x100640CC0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB2C0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_tokenizer.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_tokenizer.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA6D0, 0x7FFF5FBFA79C)		 = 0 0
read_nocancel(0x4, "#--\n# DO NOT MODIFY!!!!\n# This file is automatically generated by rex 1.0.4\n# from lexical definition file \"lib/nokogiri/css/tokenizer.rex\".\n#++\n\nmodule Nokogiri\nmodule CSS\nclass GeneratedTokenizer < GeneratedParser\n  require 'strscan'\n\n  class ScanError <", 0x1000)		 = 3868 0
read_nocancel(0x4, "    @lineno  +=  1  if text == \"\\n\"\n    token = case @state\n    when nil\n      case\n      when (text = @ss.scan(/has\\([\\s]*/))\n         action { [:HAS, text] }\n\n      when (text = @ss.scan(/[-@]?([_A-Za-z]|[^\\0-\\177]|\\\\[0-9A-Fa-f]{1,6}(\\r\\n|[\\s])?|\\\\[^\\n\\r", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/strscan.rb\0", 0x7FFF5FBF9130, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/strscan.bundle\0", 0x7FFF5FBF9130, 0x0)		 = -1 Err#2
